Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Currency,ExchangeTimezone
2004-08-19,2.490664005279541,2.591784954071045,2.3900420665740967,2.4991331100463867,2.482146978378296,897427216,GOOG,USD,EDT
2004-08-20,2.515820026397705,2.7168169021606445,2.5031180381774902,2.697638988494873,2.6793041229248047,458857488,GOOG,USD,EDT
2004-08-23,2.758410930633545,2.8264060020446777,2.7160699367523193,2.7247869968414307,2.7062675952911377,366857939,GOOG,USD,EDT
2004-08-24,2.7706151008605957,2.779581069946289,2.5795810222625732,2.611959934234619,2.5942068099975586,306396159,GOOG,USD,EDT
2004-08-25,2.614201068878174,2.689918041229248,2.5873019695281982,2.640104055404663,2.622159719467163,184645512,GOOG,USD,EDT
2004-08-26,2.6139519214630127,2.6886720657348633,2.606729030609131,2.687675952911377,2.6694085597991943,142572401,GOOG,USD,EDT
2004-08-27,2.6924080848693848,2.705359935760498,2.632383108139038,2.6438400745391846,2.6258704662323,124826132,GOOG,USD,EDT
2004-08-30,2.622170925140381,2.6274020671844482,2.540726900100708,2.540726900100708,2.523458242416382,104429967,GOOG,USD,EDT
2004-08-31,2.547950029373169,2.5830678939819336,2.5444629192352295,2.5496931076049805,2.5323636531829834,98825037,GOOG,USD,EDT
2004-09-01,2.5579121112823486,2.5646369457244873,2.482445001602173,2.4968910217285156,2.4799201488494873,183633734,GOOG,USD,EDT
2004-09-02,2.470489978790283,2.5496931076049805,2.4642629623413086,2.528273105621338,2.5110888481140137,303810504,GOOG,USD,EDT
2004-09-03,2.5143260955810547,2.5340020656585693,2.4737279415130615,2.490912914276123,2.473982572555542,103538639,GOOG,USD,EDT
2004-09-07,2.515820026397705,2.540477991104126,2.4809510707855225,2.5300168991088867,2.5128209590911865,117506800,GOOG,USD,EDT
2004-09-08,2.5090949535369873,2.566132068634033,2.5031180381774902,2.547950029373169,2.530632257461548,100186120,GOOG,USD,EDT
2004-09-09,2.553678035736084,2.5581610202789307,2.515571117401123,2.548198938369751,2.530879497528076,81620792,GOOG,USD,EDT
