Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Currency,ExchangeTimezone
1990-10-23,0.2767859995365143,0.28125,0.2700890004634857,0.2767859995365143,0.21934300661087036,167048000,AAPL,USD,EDT
1990-10-24,0.2745540142059326,0.2767859995365143,0.26785698533058167,0.2723209857940674,0.2158045619726181,141825600,AAPL,USD,EDT
1990-10-25,0.2700890004634857,0.27901801466941833,0.264508992433548,0.26785698533058167,0.21226707100868225,153462400,AAPL,USD,EDT
1990-10-26,0.265625,0.27901801466941833,0.265625,0.26785698533058167,0.21226707100868225,134198400,AAPL,USD,EDT
1990-10-29,0.2700890004634857,0.2723209857940674,0.265625,0.266741007566452,0.21138271689414978,123480000,AAPL,USD,EDT
1990-10-30,0.265625,0.2745540142059326,0.2578130066394806,0.27120500802993774,0.21492023766040802,98044800,AAPL,USD,EDT
1990-10-31,0.2723209857940674,0.2845979928970337,0.2700890004634857,0.2745540142059326,0.21757416427135468,148758400,AAPL,USD,EDT
1990-11-01,0.2723209857940674,0.2767859995365143,0.265625,0.2723209857940674,0.2158045619726181,90652800,AAPL,USD,EDT
1990-11-02,0.2723209857940674,0.2890630066394806,0.2723209857940674,0.28348198533058167,0.2246493399143219,148612800,AAPL,USD,EDT
1990-11-05,0.2879459857940674,0.29910698533058167,0.2857140004634857,0.296875,0.23526284098625183,184475200,AAPL,USD,EDT
1990-11-06,0.29910698533058167,0.3080359995365143,0.296875,0.29910698533058167,0.23703154921531677,184766400,AAPL,USD,EDT
1990-11-07,0.29910698533058167,0.3013390004634857,0.29129499197006226,0.296875,0.23526284098625183,202977600,AAPL,USD,EDT
1990-11-08,0.29464301466941833,0.3125,0.29464301466941833,0.3080359995365143,0.24410752952098846,199248000,AAPL,USD,EDT
1990-11-09,0.3125,0.3191959857940674,0.3080359995365143,0.3169640004634857,0.25118258595466614,198228800,AAPL,USD,EDT
1990-11-12,0.3169640004634857,0.328125,0.31473198533058167,0.3236609995365143,0.25648975372314453,145051200,AAPL,USD,EDT
1990-11-13,0.3236609995365143,0.32589301466941833,0.3191959857940674,0.3214290142059326,0.254721075296402,141948800,AAPL,USD,EDT
1990-11-14,0.3191959857940674,0.3325890004634857,0.3191959857940674,0.33035698533058167,0.26179608702659607,190747200,AAPL,USD,EDT
1990-11-15,0.328125,0.33035698533058167,0.3169640004634857,0.3214290142059326,0.254721075296402,161772800,AAPL,USD,EDT
