Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Currency,ExchangeTimezone
2025-06-26,40.13999938964844,40.189998626708984,39.90999984741211,39.90999984741211,39.77040100097656,36700,FB,USD,EDT
2025-06-27,40.150001525878906,40.369998931884766,40.150001525878906,40.249000549316406,40.10821533203125,11300,FB,USD,EDT
2025-06-30,40.45000076293945,40.56999969482422,40.29999923706055,40.4739990234375,40.332427978515625,28700,FB,USD,EDT
2025-07-01,40.36199951171875,41.404998779296875,40.31999969482422,40.39400100708008,40.252708435058594,11300,FB,USD,EDT
2025-07-02,40.31100082397461,40.36000061035156,40.2400016784668,40.25,40.10921096801758,50300,FB,USD,EDT
2025-07-03,40.47999954223633,40.56999969482422,40.439998626708984,40.513999938964844,40.37228775024414,4400,FB,USD,EDT
2025-07-07,40.56999969482422,40.56999969482422,40.459999084472656,40.54999923706055,40.40816116333008,93100,FB,USD,EDT
2025-07-08,40.47999954223633,40.5099983215332,40.40999984741211,40.40999984741211,40.268653869628906,3200,FB,USD,EDT
2025-07-09,40.5,40.599998474121094,40.380001068115234,40.44499969482422,40.30352783203125,11500,FB,USD,EDT
2025-07-10,40.4900016784668,40.4900016784668,40.47600173950195,40.47600173950195,40.33442306518555,200,FB,USD,EDT
2025-07-11,40.470001220703125,40.5099983215332,40.43299865722656,40.45500183105469,40.31349563598633,3700,FB,USD,EDT
2025-07-14,40.4900016784668,40.4900016784668,40.439998626708984,40.44200134277344,40.300540924072266,2200,FB,USD,EDT
2025-07-15,40.4900016784668,40.4900016784668,40.36000061035156,40.36000061035156,40.21882629394531,2500,FB,USD,EDT
2025-07-16,40.47999954223633,40.5,40.38999938964844,40.45800018310547,40.31648635864258,97600,FB,USD,EDT
2025-07-17,40.444000244140625,40.52899932861328,40.444000244140625,40.51300048828125,40.37129211425781,2000,FB,USD,EDT
2025-07-18,40.52000045776367,40.529998779296875,40.47200012207031,40.47200012207031,40.33043670654297,14900,FB,USD,EDT
2025-07-21,40.630001068115234,40.91999816894531,40.40999984741211,40.40999984741211,40.268653869628906,2200,FB,USD,EDT
2025-07-22,40.75,40.75,40.40999984741211,40.5,40.35833740234375,3200,FB,USD,EDT
2025-07-23,40.619998931884766,40.939998626708984,40.54999923706055,40.57500076293945,40.433074951171875,1100,FB,USD,EDT
