
date,ticker,close_price,volume
1980-08-07,JPM,0.358363002538681,136800
1980-08-08,JPM,0.3562045395374298,126000
1980-08-11,JPM,0.3540453314781189,63300
1980-08-12,JPM,0.3551249504089355,84900
1980-08-13,JPM,0.3529660999774933,73200
1980-08-14,JPM,0.3540453314781189,127200
1980-08-15,JPM,0.3626807332038879,167400
1980-08-18,JPM,0.358363002538681,148800
1980-08-19,JPM,0.357283741235733,70200
1980-08-20,JPM,0.3562045395374298,16500
1980-08-21,JPM,0.357283741235733,64800
1980-08-22,JPM,0.358363002538681,45900
1980-08-25,JPM,0.358363002538681,24300
1980-08-26,JPM,0.3626807332038879,50400
1980-08-27,JPM,0.3551249504089355,96300
1980-08-28,JPM,0.3518866300582886,113700
1980-08-29,JPM,0.3540453314781189,20700
1980-09-02,JPM,0.35944265127182,28800
1980-09-03,JPM,0.3723951578140259,125400
1980-09-04,JPM,0.3680777251720428,45900
1980-09-05,JPM,0.3659189343452453,84000
1980-09-08,JPM,0.3680777251720428,63300
1980-09-09,JPM,0.35944265127182,95700
1980-09-10,JPM,0.3626807332038879,151200
1980-09-11,JPM,0.3691571354866028,250200
1980-09-12,JPM,0.3680777251720428,56700
1980-09-15,JPM,0.3702363967895508,538500
1980-09-16,JPM,0.3680777251720428,197100
1980-09-17,JPM,0.3691571354866028,57000
1980-09-18,JPM,0.3702363967895508,65100
1980-09-19,JPM,0.3691571354866028,217200
1980-09-22,JPM,0.3680777251720428,126900
1980-09-23,JPM,0.3691571354866028,138900
1980-09-24,JPM,0.3669982552528381,275700
1980-09-25,JPM,0.3616013526916504,1603800
1980-09-26,JPM,0.3443309366703033,152400
1980-09-29,JPM,0.3389335572719574,120600
1980-09-30,JPM,0.3421719372272491,27300
1980-10-01,JPM,0.3389335572719574,67800
1980-10-02,JPM,0.3443309366703033,41700
1980-10-03,JPM,0.350807249546051,83700
1980-10-06,JPM,0.3540453314781189,32400
1980-10-07,JPM,0.3562045395374298,76800
1980-10-08,JPM,0.3562045395374298,68700
1980-10-09,JPM,0.357283741235733,98400
1980-10-10,JPM,0.357283741235733,84900
1980-10-13,JPM,0.3605218231678009,59400
1980-10-14,JPM,0.3605218231678009,48600
1980-10-15,JPM,0.3540453314781189,78600
1980-10-16,JPM,0.3551249504089355,111000
1980-10-17,JPM,0.3562045395374298,157800
1980-10-20,JPM,0.3551249504089355,93600
1980-10-21,JPM,0.3551249504089355,81000
1980-10-22,JPM,0.3540453314781189,51300
1980-10-23,JPM,0.3518866300582886,58500
1980-10-24,JPM,0.3518866300582886,53100
1980-10-27,JPM,0.3540453314781189,77400
1980-10-28,JPM,0.3551249504089355,121500
1980-10-29,JPM,0.3551249504089355,53100
1980-10-30,JPM,0.3551249504089355,128700
1980-10-31,JPM,0.3551249504089355,125400
1980-11-03,JPM,0.3540453314781189,46200
1980-11-05,JPM,0.3540453314781189,102600
1980-11-06,JPM,0.3432514071464538,132600
1980-11-07,JPM,0.3432514071464538,111000
1980-11-10,JPM,0.3454100787639618,106500
1980-11-11,JPM,0.3497278094291687,55800
1980-11-12,JPM,0.3551249504089355,61200
1980-11-13,JPM,0.3626807332038879,139500
1980-11-14,JPM,0.3637597858905792,50400
1980-11-17,JPM,0.3540453314781189,97500
1980-11-18,JPM,0.3540453314781189,62100
1980-11-19,JPM,0.3454100787639618,182100
1980-11-20,JPM,0.3443309366703033,98400
1980-11-21,JPM,0.3389335572719574,537600
1980-11-24,JPM,0.341092586517334,74100
1980-11-25,JPM,0.3421719372272491,62100
1980-11-26,JPM,0.3400130569934845,43200
1980-11-28,JPM,0.3400130569934845,45900
1980-12-01,JPM,0.3367749452590942,49800
1980-12-02,JPM,0.3378545045852661,54300
1980-12-03,JPM,0.3356955647468567,109800
1980-12-04,JPM,0.3389335572719574,55200
1980-12-05,JPM,0.3356955647468567,58500
1980-12-08,JPM,0.3367749452590942,90900
1980-12-09,JPM,0.3335368931293487,159300
1980-12-10,JPM,0.3346161246299743,55200
1980-12-11,JPM,0.3356955647468567,150300
1980-12-12,JPM,0.3335368931293487,94800
1980-12-15,JPM,0.3356955647468567,55800
1980-12-16,JPM,0.3389335572719574,72900
1980-12-17,JPM,0.3497278094291687,176700
1980-12-18,JPM,0.35944265127182,622200
1980-12-19,JPM,0.3605218231678009,1289700
1980-12-22,JPM,0.3659189343452453,322500
1980-12-23,JPM,0.35944265127182,230700
1980-12-24,JPM,0.3616013526916504,217200
1980-12-26,JPM,0.3605218231678009,18900
1980-12-29,JPM,0.3605218231678009,141600
1980-12-30,JPM,0.3605218231678009,318900
1980-12-31,JPM,0.3680777251720428,146100
1981-01-02,JPM,0.3702363967895508,263100
1981-01-05,JPM,0.3918246626853943,192000
1981-01-06,JPM,0.3864278793334961,109800
1981-01-07,JPM,0.3756336271762848,450900
1981-01-08,JPM,0.3799510896205902,239400
1981-01-09,JPM,0.3929042220115661,568800
1981-01-12,JPM,0.4036981761455536,711300
1981-01-13,JPM,0.4058568775653839,226800
1981-01-14,JPM,0.4090950787067413,459300
1981-01-15,JPM,0.4166511297225952,720900
1981-01-16,JPM,0.4177306294441223,1165500
1981-01-19,JPM,0.4101749062538147,140400
1981-01-20,JPM,0.4080157876014709,144900
1981-01-21,JPM,0.4026188552379608,69300
1981-01-22,JPM,0.4026188552379608,89100
1981-01-23,JPM,0.4036981761455536,128700
1981-01-26,JPM,0.3972217738628387,407700
1981-01-27,JPM,0.4026188552379608,97200
1981-01-28,JPM,0.3993805348873138,427800
1981-01-29,JPM,0.3972217738628387,130800
1981-01-30,JPM,0.3961423635482788,310800
1981-02-02,JPM,0.3929042220115661,205200
1981-02-03,JPM,0.4101749062538147,460200
1981-02-04,JPM,0.4069365859031677,132300
1981-02-05,JPM,0.4144923686981201,271800
1981-02-06,JPM,0.4036981761455536,413400
1981-02-09,JPM,0.4080157876014709,597000
1981-02-10,JPM,0.4188097417354584,343200
1981-02-11,JPM,0.4188097417354584,548400
1981-02-12,JPM,0.4263661801815033,607800
1981-02-13,JPM,0.4220482110977173,753300
1981-02-17,JPM,0.4220482110977173,359400
1981-02-18,JPM,0.4209684431552887,305400
1981-02-19,JPM,0.4188097417354584,200100
1981-02-20,JPM,0.423127681016922,307800
1981-02-23,JPM,0.4274450838565826,473700
1981-02-24,JPM,0.4274450838565826,53100
1981-02-25,JPM,0.435000866651535,1222200
1981-02-26,JPM,0.4382391273975372,344100
1981-02-27,JPM,0.4360804855823517,256800
1981-03-02,JPM,0.4339215159416199,132300
1981-03-03,JPM,0.4317626059055328,104400
1981-03-04,JPM,0.435000866651535,447300
1981-03-05,JPM,0.435000866651535,136200
1981-03-06,JPM,0.4339215159416199,345600
1981-03-09,JPM,0.43068328499794,286500
1981-03-10,JPM,0.4382391273975372,245700
1981-03-11,JPM,0.4371598362922668,391500
1981-03-12,JPM,0.4382391273975372,151500
1981-03-13,JPM,0.444715678691864,255000
1981-03-16,JPM,0.4511919915676117,544500
1981-03-17,JPM,0.4555099010467529,360300
1981-03-18,JPM,0.4641449451446533,525600
1981-03-19,JPM,0.4652245044708252,1138500
1981-03-20,JPM,0.4619860053062439,579600
1981-03-23,JPM,0.4555099010467529,410400
1981-03-24,JPM,0.4565892517566681,671400
1981-03-25,JPM,0.4576683342456817,259500
1981-03-26,JPM,0.4555099010467529,347400
1981-03-27,JPM,0.4501128196716308,281100
1981-03-30,JPM,0.4555099010467529,79500
1981-03-31,JPM,0.4587476849555969,170400
1981-04-01,JPM,0.4663036465644836,271200
1981-04-02,JPM,0.4598273336887359,202800
1981-04-03,JPM,0.4576683342456817,283500
1981-04-06,JPM,0.4555099010467529,378000
1981-04-07,JPM,0.4576683342456817,118800
1981-04-08,JPM,0.4587476849555969,161100
1981-04-09,JPM,0.4641449451446533,297300
1981-04-10,JPM,0.4663036465644836,221400
1981-04-13,JPM,0.4619860053062439,205200
1981-04-14,JPM,0.4641449451446533,364500
1981-04-15,JPM,0.4673829674720764,197100
1981-04-16,JPM,0.4727803170681,159600
1981-04-20,JPM,0.4749390482902527,494400
1981-04-21,JPM,0.476018488407135,106500
1981-04-22,JPM,0.4749390482902527,69300
1981-04-23,JPM,0.476018488407135,239400
1981-04-24,JPM,0.4835740327835083,228600
1981-04-27,JPM,0.481415718793869,109800
1981-04-28,JPM,0.4878920316696167,175500
1981-04-29,JPM,0.4792566299438476,183900
1981-04-30,JPM,0.4706213474273681,86400
1981-05-01,JPM,0.4641449451446533,110700
1981-05-04,JPM,0.4609066843986511,164700
1981-05-05,JPM,0.4555099010467529,275700
1981-05-06,JPM,0.4468746483325958,229800
1981-05-07,JPM,0.4490332007408142,192000
1981-05-08,JPM,0.4544300436973572,300900
1981-05-11,JPM,0.453351080417633,182700
1981-05-12,JPM,0.4468746483325958,140700
1981-05-13,JPM,0.452271431684494,200100
1981-05-14,JPM,0.4555099010467529,128100
1981-05-15,JPM,0.453351080417633,233400
1981-05-18,JPM,0.4609066843986511,363600
1981-05-19,JPM,0.4792566299438476,217200
1981-05-20,JPM,0.4749390482902527,839700
1981-05-21,JPM,0.473859578371048,97200
1981-05-22,JPM,0.4900509715080261,163800
1981-05-26,JPM,0.492209643125534,344100
1981-05-27,JPM,0.4900509715080261,243300
1981-05-28,JPM,0.493289053440094,167700
1981-05-29,JPM,0.4965270757675171,178500
1981-06-01,JPM,0.5008450746536255,580500
1981-06-02,JPM,0.5019239783287048,111900
1981-06-03,JPM,0.4943684339523315,55200
1981-06-04,JPM,0.4900509715080261,90300
1981-06-05,JPM,0.493289053440094,82800
1981-06-08,JPM,0.493289053440094,120000
1981-06-09,JPM,0.484653502702713,145800
1981-06-10,JPM,0.4954481124877929,599400
1981-06-11,JPM,0.5181152820587158,1382700
1981-06-12,JPM,0.5245919823646545,953100
1981-06-15,JPM,0.5289095044136047,327000
1981-06-16,JPM,0.5310680866241455,158400
1981-06-17,JPM,0.5267505645751953,252300
1981-06-18,JPM,0.5137975811958313,167400
1981-06-19,JPM,0.5116391181945801,170400
1981-06-22,JPM,0.5030035376548767,1666200
1981-06-23,JPM,0.5040831565856934,133500
1981-06-24,JPM,0.5073213577270508,303600
1981-06-25,JPM,0.5030035376548767,122700
1981-06-26,JPM,0.4965270757675171,97500
1981-06-29,JPM,0.4997651875019073,62400
1981-06-30,JPM,0.4986862540245056,201000
1981-07-01,JPM,0.4986862540245056,621300
1981-07-02,JPM,0.4954481124877929,171900
1981-07-06,JPM,0.4770978391170501,158400
1981-07-07,JPM,0.4673829674720764,255600
1981-07-08,JPM,0.4749390482902527,121800
1981-07-09,JPM,0.4878920316696167,93600
1981-07-10,JPM,0.4824950397014618,168600
1981-07-13,JPM,0.4717006981372833,185400
1981-07-14,JPM,0.4609066843986511,546600
1981-07-15,JPM,0.4706213474273681,261000
1981-07-16,JPM,0.4652245044708252,273900
1981-07-17,JPM,0.4663036465644836,209700
1981-07-20,JPM,0.4555099010467529,183900
1981-07-21,JPM,0.4511919915676117,110700
1981-07-22,JPM,0.4511919915676117,146100
1981-07-23,JPM,0.452271431684494,148500
1981-07-24,JPM,0.4598273336887359,199800
1981-07-27,JPM,0.4663036465644836,93600
1981-07-28,JPM,0.4598273336887359,54000
1981-07-29,JPM,0.4619860053062439,51300
1981-07-30,JPM,0.4598273336887359,51600
1981-07-31,JPM,0.4619860053062439,31500
1981-08-03,JPM,0.453351080417633,231300
1981-08-04,JPM,0.4393185079097748,189000
1981-08-05,JPM,0.4490332007408142,189000
1981-08-06,JPM,0.453351080417633,82200
1981-08-07,JPM,0.4565892517566681,160500
1981-08-10,JPM,0.4576683342456817,53100
1981-08-11,JPM,0.4684623777866363,140700
1981-08-12,JPM,0.4749390482902527,305100
1981-08-13,JPM,0.4770978391170501,37800
1981-08-14,JPM,0.481415718793869,74100
1981-08-17,JPM,0.4673829674720764,180000
1981-08-18,JPM,0.4598273336887359,97200
1981-08-19,JPM,0.4565892517566681,54300
1981-08-20,JPM,0.4619860053062439,30000
1981-08-21,JPM,0.4598273336887359,43500
1981-08-24,JPM,0.4490332007408142,153900
1981-08-25,JPM,0.4403980374336242,124500
1981-08-26,JPM,0.4414774775505066,45000
1981-08-27,JPM,0.4425570070743561,13500
1981-08-28,JPM,0.4490332007408142,45900
1981-08-31,JPM,0.4457950592041015,213600
1981-09-01,JPM,0.4425570070743561,140700
1981-09-02,JPM,0.4425570070743561,18900
1981-09-03,JPM,0.423127681016922,81300
1981-09-04,JPM,0.4198893904685974,78600
1981-09-08,JPM,0.4134129881858825,151500
1981-09-09,JPM,0.4058568775653839,78300
1981-09-10,JPM,0.4188097417354584,224400
1981-09-11,JPM,0.4360804855823517,498600
1981-09-14,JPM,0.4317626059055328,224400
1981-09-15,JPM,0.4296038448810577,638400
1981-09-16,JPM,0.43068328499794,128100
1981-09-17,JPM,0.423127681016922,633000
1981-09-18,JPM,0.4317626059055328,159600
1981-09-21,JPM,0.444715678691864,232500
1981-09-22,JPM,0.4360804855823517,347400
1981-09-23,JPM,0.4360804855823517,162000
1981-09-24,JPM,0.43068328499794,228600
1981-09-25,JPM,0.43068328499794,1233900
1981-09-28,JPM,0.4242070317268371,418800
1981-09-29,JPM,0.4263661801815033,329400
1981-09-30,JPM,0.4263661801815033,209100
1981-10-01,JPM,0.4360804855823517,154200
1981-10-02,JPM,0.4468746483325958,500700
1981-10-05,JPM,0.4511919915676117,105300
1981-10-06,JPM,0.4501128196716308,137700
1981-10-07,JPM,0.4576683342456817,57900
1981-10-08,JPM,0.4727803170681,147600
1981-10-09,JPM,0.481415718793869,406200
1981-10-12,JPM,0.4803358912467956,99000
1981-10-13,JPM,0.4868124723434448,125400
1981-10-14,JPM,0.4792566299438476,257700
1981-10-15,JPM,0.4770978391170501,417600
1981-10-16,JPM,0.4727803170681,111000
1981-10-19,JPM,0.4706213474273681,57000
1981-10-20,JPM,0.4684623777866363,32400
1981-10-21,JPM,0.463065505027771,47700
1981-10-22,JPM,0.4598273336887359,112500
1981-10-23,JPM,0.4619860053062439,62400
1981-10-26,JPM,0.4663036465644836,60600
1981-10-27,JPM,0.4706213474273681,232500
1981-10-28,JPM,0.4749390482902527,63300
1981-10-29,JPM,0.4749390482902527,43500
1981-10-30,JPM,0.4824950397014618,108000
1981-11-02,JPM,0.484653502702713,99900
1981-11-03,JPM,0.484653502702713,374400
1981-11-04,JPM,0.4824950397014618,120000
1981-11-05,JPM,0.4889716207981109,142200
1981-11-06,JPM,0.4965270757675171,358200
1981-11-09,JPM,0.5008450746536255,165000
1981-11-10,JPM,0.5084004998207092,720000
1981-11-11,JPM,0.5084004998207092,135300
1981-11-12,JPM,0.4976063072681427,456300
1981-11-13,JPM,0.4835740327835083,129600
1981-11-16,JPM,0.476018488407135,234000
1981-11-17,JPM,0.4706213474273681,27300
1981-11-18,JPM,0.4673829674720764,1502400
1981-11-19,JPM,0.4641449451446533,47700
1981-11-20,JPM,0.4706213474273681,54000
1981-11-23,JPM,0.4706213474273681,563400
1981-11-24,JPM,0.4749390482902527,90300
1981-11-25,JPM,0.4857331216335296,529500
1981-11-27,JPM,0.4824950397014618,160500
1981-11-30,JPM,0.4803358912467956,50400
1981-12-01,JPM,0.4781772792339325,94800
1981-12-02,JPM,0.4663036465644836,136200
1981-12-03,JPM,0.4663036465644836,165900
1981-12-04,JPM,0.4749390482902527,321300
1981-12-07,JPM,0.4695419669151306,48600
1981-12-08,JPM,0.4663036465644836,24600
1981-12-09,JPM,0.4663036465644836,97500
1981-12-10,JPM,0.4652245044708252,54300
1981-12-11,JPM,0.4641449451446533,78300
1981-12-14,JPM,0.4565892517566681,170400
1981-12-15,JPM,0.4587476849555969,93000
1981-12-16,JPM,0.453351080417633,56700
1981-12-17,JPM,0.4576683342456817,44400
1981-12-18,JPM,0.463065505027771,423000
1981-12-21,JPM,0.4609066843986511,376500
1981-12-22,JPM,0.4598273336887359,54000
1981-12-23,JPM,0.4598273336887359,84900
1981-12-24,JPM,0.4609066843986511,22800
1981-12-28,JPM,0.4641449451446533,51600
1981-12-29,JPM,0.4641449451446533,161100
1981-12-30,JPM,0.4641449451446533,69300
1981-12-31,JPM,0.4706213474273681,86400
1982-01-04,JPM,0.4684623777866363,64800
1982-01-05,JPM,0.463065505027771,123300
1982-01-06,JPM,0.453351080417633,198900
1982-01-07,JPM,0.4457950592041015,506700
1982-01-08,JPM,0.447953850030899,98400
1982-01-11,JPM,0.4360804855823517,223200
1982-01-12,JPM,0.4296038448810577,399600
1982-01-13,JPM,0.4188097417354584,72000
1982-01-14,JPM,0.4166511297225952,163800
1982-01-15,JPM,0.4252861738204956,332100
1982-01-18,JPM,0.4296038448810577,124200
1982-01-19,JPM,0.4242070317268371,99000
1982-01-20,JPM,0.423127681016922,87600
1982-01-21,JPM,0.4209684431552887,45900
1982-01-22,JPM,0.4134129881858825,442800
1982-01-25,JPM,0.4101749062538147,156900
1982-01-26,JPM,0.4058568775653839,385200
1982-01-27,JPM,0.4090950787067413,256500
1982-01-28,JPM,0.423127681016922,407700
1982-01-29,JPM,0.4328422248363495,340200
1982-02-01,JPM,0.423127681016922,513000
1982-02-02,JPM,0.423127681016922,128700
1982-02-03,JPM,0.4198893904685974,67800
1982-02-04,JPM,0.423127681016922,113400
1982-02-05,JPM,0.4436360895633697,66600
1982-02-08,JPM,0.4328422248363495,51300
1982-02-09,JPM,0.4328422248363495,96300
1982-02-10,JPM,0.4436360895633697,46200
1982-02-11,JPM,0.4576683342456817,140400
1982-02-12,JPM,0.4587476849555969,129600
1982-02-16,JPM,0.4501128196716308,340500
1982-02-17,JPM,0.4490332007408142,55200
1982-02-18,JPM,0.453351080417633,155700
1982-02-19,JPM,0.4598273336887359,370200
1982-02-22,JPM,0.463065505027771,112500
1982-02-23,JPM,0.4663036465644836,282000
1982-02-24,JPM,0.4717006981372833,579000
1982-02-25,JPM,0.4803358912467956,574200
1982-02-26,JPM,0.4770978391170501,96300
1982-03-01,JPM,0.481415718793869,225900
1982-03-02,JPM,0.4835740327835083,507600
1982-03-03,JPM,0.4792566299438476,394200
1982-03-04,JPM,0.4727803170681,333900
1982-03-05,JPM,0.473859578371048,38100
1982-03-08,JPM,0.481415718793869,310500
1982-03-09,JPM,0.4663036465644836,109200
1982-03-10,JPM,0.4641449451446533,225300
1982-03-11,JPM,0.4609066843986511,18000
1982-03-12,JPM,0.4490332007408142,60600
1982-03-15,JPM,0.4457950592041015,64800
1982-03-16,JPM,0.4425570070743561,74100
1982-03-17,JPM,0.4403980374336242,32700
1982-03-18,JPM,0.4371598362922668,161100
1982-03-19,JPM,0.4403980374336242,41700
1982-03-22,JPM,0.4403980374336242,121500
1982-03-23,JPM,0.444715678691864,289200
1982-03-24,JPM,0.4403980374336242,267300
1982-03-25,JPM,0.4382391273975372,51600
1982-03-26,JPM,0.4393185079097748,36900
1982-03-29,JPM,0.43068328499794,215100
1982-03-30,JPM,0.43068328499794,558000
1982-03-31,JPM,0.4360804855823517,93000
1982-04-01,JPM,0.4360804855823517,236100
1982-04-02,JPM,0.453351080417633,467100
1982-04-05,JPM,0.4490332007408142,242100
1982-04-06,JPM,0.453351080417633,100200
1982-04-07,JPM,0.4565892517566681,57000
1982-04-08,JPM,0.4663036465644836,94500
1982-04-12,JPM,0.4663036465644836,203700
1982-04-13,JPM,0.4652245044708252,97500
1982-04-14,JPM,0.4565892517566681,169200
1982-04-15,JPM,0.4576683342456817,241500
1982-04-16,JPM,0.4517320990562439,200100
1982-04-19,JPM,0.4549698531627655,75000
1982-04-20,JPM,0.453351080417633,63900
1982-04-21,JPM,0.4614464938640594,136200
1982-04-22,JPM,0.4695419669151306,48900
1982-04-23,JPM,0.4663036465644836,180900
1982-04-26,JPM,0.4663036465644836,89100
1982-04-27,JPM,0.4646844863891601,141600
1982-04-28,JPM,0.4598273336887359,28800
1982-04-29,JPM,0.4484935998916626,101100
1982-04-30,JPM,0.4452553689479828,78600
1982-05-03,JPM,0.4468746483325958,112800
1982-05-04,JPM,0.4403980374336242,492300
1982-05-05,JPM,0.4403980374336242,477900
1982-05-06,JPM,0.4403980374336242,562800
1982-05-07,JPM,0.4387790262699127,235200
1982-05-10,JPM,0.4387790262699127,50700
1982-05-11,JPM,0.43068328499794,142500
1982-05-12,JPM,0.4258259832859039,329400
1982-05-13,JPM,0.4209684431552887,144900
1982-05-14,JPM,0.4209684431552887,57900
1982-05-17,JPM,0.4209684431552887,59400
1982-05-18,JPM,0.4080157876014709,257400
1982-05-19,JPM,0.4031584858894348,495000
1982-05-20,JPM,0.4128734767436981,367500
1982-05-21,JPM,0.4144923686981201,188100
1982-05-24,JPM,0.4193495512008667,21600
1982-05-25,JPM,0.4290642440319061,110100
1982-05-26,JPM,0.4242070317268371,106200
1982-05-27,JPM,0.4161116182804107,39900
1982-05-28,JPM,0.4144923686981201,194700
1982-06-01,JPM,0.3950629234313965,219000
1982-06-02,JPM,0.4080157876014709,122400
1982-06-03,JPM,0.4096346497535705,196200
1982-06-04,JPM,0.3983011245727539,202800
1982-06-07,JPM,0.3983011245727539,105300
1982-06-08,JPM,0.4112541377544403,42600
1982-06-09,JPM,0.4096346497535705,66600
1982-06-10,JPM,0.404777467250824,89400
1982-06-11,JPM,0.4242070317268371,185400
1982-06-14,JPM,0.4144923686981201,89400
1982-06-15,JPM,0.4193495512008667,90300
1982-06-16,JPM,0.4161116182804107,63900
1982-06-17,JPM,0.4177306294441223,77700
1982-06-18,JPM,0.4144923686981201,36000
1982-06-21,JPM,0.404777467250824,65100
1982-06-22,JPM,0.4080157876014709,126000
1982-06-23,JPM,0.404777467250824,124200
1982-06-24,JPM,0.3950629234313965,120000
1982-06-25,JPM,0.3885865807533264,112800
1982-06-28,JPM,0.3869675099849701,115200
1982-06-29,JPM,0.3869675099849701,90900
1982-06-30,JPM,0.3983011245727539,414300
1982-07-01,JPM,0.3853484392166137,219600
1982-07-02,JPM,0.3885865807533264,47700
1982-07-06,JPM,0.3740146160125732,295200
1982-07-07,JPM,0.35944265127182,405000
1982-07-08,JPM,0.35944265127182,851400
1982-07-09,JPM,0.3659189343452453,148800
1982-07-12,JPM,0.357823371887207,390000
1982-07-13,JPM,0.35944265127182,639300
1982-07-14,JPM,0.3562045395374298,166800
1982-07-15,JPM,0.3659189343452453,440400
1982-07-16,JPM,0.3626807332038879,221700
1982-07-19,JPM,0.35944265127182,120900
1982-07-20,JPM,0.3626807332038879,219900
1982-07-21,JPM,0.3626807332038879,247800
1982-07-22,JPM,0.35944265127182,163200
1982-07-23,JPM,0.357823371887207,324300
1982-07-26,JPM,0.3562045395374298,155100
1982-07-27,JPM,0.35944265127182,391800
1982-07-28,JPM,0.3610616326332092,55200
1982-07-29,JPM,0.357823371887207,190200
1982-07-30,JPM,0.35944265127182,79200
1982-08-02,JPM,0.3691571354866028,210000
1982-08-03,JPM,0.3642999529838562,294600
1982-08-04,JPM,0.3626807332038879,48900
1982-08-05,JPM,0.3659189343452453,184800
1982-08-06,JPM,0.3642999529838562,206100
1982-08-09,JPM,0.382110059261322,39000
1982-08-10,JPM,0.3707763254642486,40500
1982-08-11,JPM,0.3853484392166137,41700
1982-08-12,JPM,0.3723951578140259,775200
1982-08-13,JPM,0.3756336271762848,353100
1982-08-16,JPM,0.380490779876709,122700
